4.00007	0.0427981
4.00031	0.0377323
4.00056	0.0297711
4.0008	0.0237008
4.00105	0.0259307
4.00129	0.0342797
4.00154	0.0372287
4.00178	0.03024
4.00203	0.0240978
4.00227	0.0284874
4.00252	0.0363857
4.00276	0.0362192
4.003	0.0313439
4.00325	0.0327638
4.00349	0.0379906
4.00374	0.0345473
4.00398	0.0232876
4.00423	0.0199183
4.00447	0.0295393
4.00472	0.0369047
4.00496	0.0302412
4.00521	0.0199738
4.00545	0.0217782
4.0057	0.0320586
4.00594	0.0348627
4.00618	0.0270346
4.00643	0.021258
4.00667	0.0253545
4.00692	0.0324853
4.00716	0.0345228
4.00741	0.0335597
4.00765	0.0348116
4.0079	0.0368023
4.00814	0.0355073
4.00839	0.0326389
4.00863	0.0327405
4.00888	0.035232
4.00912	0.0358289
4.00936	0.0341661
4.00961	0.0339574
4.00985	0.0362515
4.0101	0.0384227
4.01034	0.0400335
4.01059	0.0435864
4.01083	0.0479321
4.01108	0.0471847
4.01132	0.0396511
4.01157	0.0325189
4.01181	0.0327951
4.01205	0.0378872
4.0123	0.0410206
4.01254	0.0422601
4.01279	0.0463272
4.01303	0.051334
4.01328	0.04931
4.01352	0.0396762
4.01377	0.0329723
4.01401	0.0363652
4.01426	0.0429688
4.0145	0.0423249
4.01475	0.0357192
4.01499	0.0325236
4.01523	0.0346927
4.01548	0.0347614
4.01572	0.0293827
4.01597	0.0254339
4.01621	0.0291274
4.01646	0.0362064
4.0167	0.0383784
4.01695	0.0352324
4.01719	0.0340327
4.01744	0.0392474
4.01768	0.0469842
4.01793	0.0501068
4.01817	0.046068
4.01841	0.0389239
4.01866	0.0346362
4.0189	0.0346543
4.01915	0.0346927
4.01939	0.0312256
4.01964	0.0279273
4.01988	0.0316514
4.02013	0.0415835
4.02037	0.0478967
4.02062	0.0444185
4.02086	0.0375757
4.02111	0.0373029
4.02135	0.0428079
4.02159	0.0447272
4.02184	0.0399945
4.02208	0.0363933
4.02233	0.0407054
4.02257	0.0492756
4.02282	0.0538026
4.02306	0.051585
4.02331	0.0463615
4.02355	0.0424751
4.0238	0.0413537
4.02404	0.0412682
4.02428	0.0389703
4.02453	0.0346523
4.02477	0.0351926
4.02502	0.0462408
4.02526	0.0598727
4.02551	0.0594805
4.02575	0.0424854
4.026	0.0288362
4.02624	0.0368531
4.02649	0.0573763
4.02673	0.0649403
4.02698	0.0517528
4.02722	0.0362484
4.02746	0.0364811
4.02771	0.0487194
4.02795	0.0577579
4.0282	0.0570938
4.02844	0.0510097
4.02869	0.0447348
4.02893	0.0411657
4.02918	0.0424024
4.02942	0.0470447
4.02967	0.0491099
4.02991	0.0453277
4.03016	0.0401404
4.0304	0.0385866
4.03064	0.0385418
4.03089	0.0358731
4.03113	0.0330486
4.03138	0.0354513
4.03162	0.0418573
4.03187	0.0457513
4.03211	0.0447536
4.03236	0.0422458
4.0326	0.0405849
4.03285	0.0389156
4.03309	0.0373129
4.03334	0.0373526
4.03358	0.0385138
4.03382	0.0390271
4.03407	0.0398761
4.03431	0.042777
4.03456	0.0447684
4.0348	0.0409658
4.03505	0.0333573
4.03529	0.0305349
4.03554	0.0364029
4.03578	0.0444082
4.03603	0.0463239
4.03627	0.0428951
4.03651	0.0416708
