4.00007	0.0208324
4.00031	0.0304532
4.00056	0.0406196
4.0008	0.0423557
4.00105	0.0365593
4.00129	0.031063
4.00154	0.0330586
4.00178	0.0410605
4.00203	0.0445293
4.00227	0.0362071
4.00252	0.0232589
4.00276	0.0189945
4.003	0.0247662
4.00325	0.0296735
4.00349	0.0286118
4.00374	0.0289778
4.00398	0.0358352
4.00423	0.0421699
4.00447	0.0408577
4.00472	0.0364761
4.00496	0.0367076
4.00521	0.0400377
4.00545	0.0410806
4.0057	0.0411423
4.00594	0.0436939
4.00618	0.045333
4.00643	0.0417692
4.00667	0.0378917
4.00692	0.0407876
4.00716	0.0467109
4.00741	0.0468532
4.00765	0.0430353
4.0079	0.0444977
4.00814	0.0501422
4.00839	0.0483004
4.00863	0.0364781
4.00888	0.0278333
4.00912	0.0327157
4.00936	0.0447253
4.00961	0.0514622
4.00985	0.0503138
4.0101	0.046908
4.01034	0.0450595
4.01059	0.0449581
4.01083	0.0461474
4.01108	0.0467865
4.01132	0.044355
4.01157	0.0409226
4.01181	0.042278
4.01205	0.0481023
4.0123	0.0498474
4.01254	0.0437017
4.01279	0.0387097
4.01303	0.0444176
4.01328	0.0557709
4.01352	0.0592772
4.01377	0.0516279
4.01401	0.0433152
4.01426	0.0437362
4.0145	0.0502486
4.01475	0.0540669
4.01499	0.0516594
4.01523	0.0471405
4.01548	0.0458259
4.01572	0.0483038
4.01597	0.0510332
4.01621	0.0514916
4.01646	0.0507227
4.0167	0.049759
4.01695	0.0463869
4.01719	0.0395153
4.01744	0.0347307
4.01768	0.0390964
4.01793	0.0501325
4.01817	0.0570666
4.01841	0.0551349
4.01866	0.051489
4.0189	0.0533493
4.01915	0.0576321
4.01939	0.0578946
4.01964	0.0551398
4.01988	0.0544894
4.02013	0.0558965
4.02037	0.0558461
4.02062	0.0547962
4.02086	0.0551683
4.02111	0.054874
4.02135	0.051198
4.02159	0.0489452
4.02184	0.0551241
4.02208	0.0658931
4.02233	0.0689583
4.02257	0.0608846
4.02282	0.0520427
4.02306	0.0504551
4.02331	0.0507917
4.02355	0.0465059
4.0238	0.043836
4.02404	0.0522853
4.02428	0.0659821
4.02453	0.0682272
4.02477	0.0555577
4.02502	0.0443958
4.02526	0.0481658
4.02551	0.0587278
4.02575	0.0601832
4.026	0.0531169
4.02624	0.0516104
4.02649	0.0592459
4.02673	0.0636476
4.02698	0.0579658
4.02722	0.0529145
4.02746	0.0587842
4.02771	0.0675552
4.02795	0.065684
4.0282	0.0565281
4.02844	0.0546196
4.02869	0.0613376
4.02893	0.0630042
4.02918	0.0543044
4.02942	0.0472754
4.02967	0.0513585
4.02991	0.0587089
4.03016	0.0581363
4.0304	0.0521058
4.03064	0.0491866
4.03089	0.0486343
4.03113	0.0445888
4.03138	0.0393288
4.03162	0.0397249
4.03187	0.0442905
4.03211	0.046104
4.03236	0.0462037
4.0326	0.0513106
4.03285	0.0590334
4.03309	0.0589945
4.03334	0.0505102
4.03358	0.0455379
4.03382	0.0496614
4.03407	0.0534763
4.03431	0.0497568
4.03456	0.0460768
