0.500079	-0.00966875
0.500324	-0.00131733
0.500569	0.00660719
0.500813	0.0030232
0.501058	-0.0068632
0.501302	-0.00758451
0.501547	0.00293596
0.501792	0.00971469
0.502036	0.00411369
0.502281	-0.00338812
0.502525	-0.00155591
0.50277	0.00364053
0.503015	0.00123159
0.503259	-0.00494998
0.503504	-0.00354108
0.503748	0.00366404
0.503993	0.00449131
0.504238	-0.00237457
0.504482	-0.00492774
0.504727	0.0018508
0.504971	0.0078608
0.505216	0.00460462
0.505461	-0.00226973
0.505705	-0.00361207
0.50595	-0.000200112
0.506194	0.00177971
0.506439	0.00132913
0.506684	0.0011644
0.506928	0.000687509
0.507173	-0.00246684
0.507417	-0.00679358
0.507662	-0.00854215
0.507907	-0.00722799
0.508151	-0.00536841
0.508396	-0.00430262
0.50864	-0.00338868
0.508885	-0.00192435
0.50913	0.000176036
0.509374	0.00200392
0.509619	0.00118666
0.509863	-0.00341167
0.510108	-0.00808711
0.510353	-0.00747957
0.510597	-0.00232892
0.510842	0.000697899
0.511086	-0.00155414
0.511331	-0.00486501
0.511576	-0.00550455
0.51182	-0.00577632
0.512065	-0.00781882
0.512309	-0.00799731
0.512554	-0.00329245
0.512799	0.00162078
0.513043	0.000625128
0.513288	-0.00394772
0.513532	-0.00505322
0.513777	-0.00231151
0.514022	-0.0015939
0.514266	-0.00389865
0.514511	-0.00320721
0.514755	0.00266119
0.515	0.00687206
0.515245	0.0033801
0.515489	-0.00393368
0.515734	-0.00718704
0.515978	-0.00567187
0.516223	-0.00530065
0.516468	-0.00864005
0.516712	-0.0112079
0.516957	-0.00822011
0.517201	-0.000845969
0.517446	0.00569428
0.517691	0.00762411
0.517935	0.00498052
0.51818	0.00062346
0.518424	-0.00184626
0.518669	-0.000770375
0.518914	0.00189207
0.519158	0.00283683
0.519403	0.001889
0.519647	0.0022333
0.519892	0.00527235
0.520137	0.00784438
0.520381	0.00666511
0.520626	0.0032671
0.52087	0.00143457
0.521115	0.00123246
0.52136	-0.000680155
0.521604	-0.00520361
0.521849	-0.00906278
0.522093	-0.0095435
0.522338	-0.00771947
0.522583	-0.00587959
0.522827	-0.00446134
0.523072	-0.00280591
0.523316	-0.000791413
0.523561	0.00127325
0.523806	0.00252165
0.52405	0.00107106
0.524295	-0.0037484
0.524539	-0.00849826
0.524784	-0.00824624
0.525029	-0.00291783
0.525273	0.00214694
0.525518	0.00284657
0.525762	0.000126883
0.526007	-0.00354668
0.526252	-0.00714894
0.526496	-0.00906342
0.526741	-0.00694123
0.526985	-0.00218401
0.52723	-0.000113114
0.527475	-0.00269473
0.527719	-0.00543495
0.527964	-0.00455763
0.528208	-0.00236708
0.528453	-0.00176755
0.528698	-0.000921118
0.528942	0.00159087
0.529187	0.00177848
0.529431	-0.0029708
0.529676	-0.00689343
0.529921	-0.00350876
0.530165	0.00337081
0.53041	0.0049407
0.530654	0.00117938
0.530899	-7.32171e-05
0.531144	0.00339198
0.531388	0.00558541
0.531633	0.00381334
0.531877	0.00274249
0.532122	0.00455633
0.532367	0.00435279
0.532611	-0.000567693
0.532856	-0.00489606
0.5331	-0.00379875
0.533345	-0.000506946
0.53359	-4.30736e-05
0.533834	-0.00111864
0.534079	-0.000153803
0.534323	0.00124201
0.534568	-0.000784146
0.534813	-0.0048566
0.535057	-0.00597941
0.535302	-0.00328809
0.535546	-0.00109591
0.535791	-0.00244648
0.536036	-0.0054397
0.53628	-0.00625758
0.536525	-0.00356556
0.536769	0.000249883
0.537014	0.00146601
0.537259	-0.000551698
0.537503	-0.00156009
0.537748	0.00240222
0.537992	0.00817139
0.538237	0.00789557
0.538482	-0.000285559
0.538726	-0.00845366
0.538971	-0.0086339
0.539215	-0.00256943
0.53946	0.00181418
0.539705	0.000909825
0.539949	-0.00155652
0.540194	-0.000673366
0.540438	0.00373806
0.540683	0.00716655
0.540928	0.00509656
0.541172	-0.00157438
0.541417	-0.00608566
0.541661	-0.00336693
0.541906	0.00250503
0.542151	0.00289772
0.542395	-0.00305549
0.54264	-0.00689518
0.542884	-0.00364985
0.543129	0.000888625
0.543374	0.000204972
0.543618	-0.00236464
0.543863	-8.7479e-05
0.544107	0.00520333
0.544352	0.00615233
0.544597	0.00217504
0.544841	-0.000290581
0.545086	0.000721098
0.54533	-0.000206186
0.545575	-0.00553086
0.54582	-0.00925584
0.546064	-0.00571338
0.546309	0.00156945
0.546553	0.00433068
0.546798	1.83015e-05
0.547043	-0.00605077
0.547287	-0.00771599
0.547532	-0.00448721
0.547776	-0.00129485
0.548021	-0.00302228
0.548266	-0.00935907
0.54851	-0.0151389
0.548755	-0.0159123
0.548999	-0.0120351
0.549244	-0.00675618
0.549489	-0.00268553
0.549733	-0.00167596
0.549978	-0.00488446
0.550222	-0.00956797
0.550467	-0.00908112
0.550712	-0.00109307
0.550956	0.006585
0.551201	0.00470023
0.551445	-0.00414316
0.55169	-0.00817971
0.551935	-0.00284311
0.552179	0.0036163
0.552424	0.00332644
