0.500079	-0.000705057
0.500324	-0.00868232
0.500569	-0.00812776
0.500813	-0.00282083
0.501058	-0.00501032
0.501302	-0.0110817
0.501547	-0.0065657
0.501792	0.00647597
0.502036	0.0101757
0.502281	0.00161707
0.502525	-0.000541017
0.50277	0.0124183
0.503015	0.0234139
0.503259	0.0169542
0.503504	0.00266955
0.503748	-0.00314671
0.503993	-0.00252115
0.504238	-0.00533181
0.504482	-0.00808378
0.504727	-0.0023725
0.504971	0.00569432
0.505216	0.004224
0.505461	-0.00313247
0.505705	-0.00376988
0.50595	0.000725111
0.506194	-0.00244152
0.506439	-0.0130509
0.506684	-0.0161977
0.506928	-0.00659445
0.507173	0.00295851
0.507417	0.00160141
0.507662	-0.00596856
0.507907	-0.0107007
0.508151	-0.0108498
0.508396	-0.0074455
0.50864	-0.000342143
0.508885	0.00593789
0.50913	0.0038969
0.509374	-0.00402905
0.509619	-0.00586227
0.509863	0.00088871
0.510108	0.0034287
0.510353	-0.0051407
0.510597	-0.0122646
0.510842	-0.0054754
0.511086	0.00618647
0.511331	0.00568044
0.511576	-0.00544023
0.51182	-0.0115675
0.512065	-0.00955588
0.512309	-0.0113059
0.512554	-0.019444
0.512799	-0.0200132
0.513043	-0.00574919
0.513288	0.00986953
0.513532	0.0116664
0.513777	0.00310498
0.514022	-0.0032267
0.514266	-0.00470604
0.514511	-0.00590244
0.514755	-0.00562054
0.515	-0.00105394
0.515245	0.00117494
0.515489	-0.00641569
0.515734	-0.0158453
0.515978	-0.0121254
0.516223	0.00248915
0.516468	0.00964865
0.516712	0.00295914
0.516957	-0.00254186
0.517201	0.00423405
0.517446	0.012405
0.517691	0.00814128
0.517935	-0.00213604
0.51818	-0.00304497
0.518424	0.00429009
0.518669	0.005022
0.518914	-0.00499314
0.519158	-0.0136316
0.519403	-0.0115388
0.519647	-0.00336465
0.519892	0.00220127
0.520137	0.00269745
0.520381	-0.000432737
0.520626	-0.00513153
0.52087	-0.00687002
0.521115	-0.00161486
0.52136	0.00677318
