0.500079	-0.00891139
0.500324	-0.00960133
0.500569	-0.000400972
0.500813	0.00376378
0.501058	-0.00116913
0.501302	-0.00175165
0.501547	0.00826402
0.501792	0.0156404
0.502036	0.00970318
0.502281	0.000145917
0.502525	0.00044694
0.50277	0.00686849
0.503015	0.00781523
0.503259	0.00387071
0.503504	0.00375778
0.503748	0.00682709
0.503993	0.0041601
0.504238	-0.00512163
0.504482	-0.0108623
0.504727	-0.00605279
0.504971	0.00421447
0.505216	0.00979074
0.505461	0.00715135
0.505705	0.00272325
0.50595	0.00493373
0.506194	0.0120484
0.506439	0.0109481
0.506684	-0.00626076
0.506928	-0.0275827
0.507173	-0.0332336
0.507417	-0.0213801
0.507662	-0.00885542
0.507907	-0.00465783
0.508151	0.00155438
0.508396	0.0180291
0.50864	0.0335407
0.508885	0.0330611
0.50913	0.019437
0.509374	0.00674883
0.509619	0.000499007
0.509863	-0.00328326
0.510108	-0.00619245
0.510353	-0.007233
0.510597	-0.00948113
0.510842	-0.0155067
0.511086	-0.0201247
0.511331	-0.0175805
0.511576	-0.0111234
0.51182	-0.00583594
0.512065	0.00157638
0.512309	0.0141423
0.512554	0.022263
0.512799	0.0146032
0.513043	-0.00247145
0.513288	-0.0114484
0.513532	-0.00776841
0.513777	-0.0021575
0.514022	0.000217427
0.514266	0.00572972
0.514511	0.0148503
0.514755	0.0162098
0.515	0.00546744
0.515245	-0.00442863
0.515489	-0.00172041
0.515734	0.00645438
0.515978	0.00545319
0.516223	-0.00596105
0.516468	-0.016589
0.516712	-0.0187405
0.516957	-0.0133355
0.517201	-0.00381118
0.517446	0.00523697
0.517691	0.00681294
0.517935	-0.000913635
0.51818	-0.00742713
0.518424	-0.000263147
0.518669	0.0171086
0.518914	0.0270717
0.519158	0.0194249
0.519403	0.00291352
0.519647	-0.00774883
0.519892	-0.0083996
0.520137	-0.00414617
0.520381	0.00120445
0.520626	0.00651006
0.52087	0.00805453
0.521115	0.00230681
0.52136	-0.00567477
0.521604	-0.00488134
0.521849	0.00681598
0.522093	0.0164124
0.522338	0.0102951
0.522583	-0.00788388
0.522827	-0.0204329
0.523072	-0.016264
0.523316	-0.0017936
0.523561	0.0100946
0.523806	0.0145841
0.52405	0.0138321
0.524295	0.00837336
0.524539	-0.00127352
0.524784	-0.00782956
0.525029	-0.00319249
0.525273	0.00793206
0.525518	0.0110897
0.525762	0.00227325
0.526007	-0.00563673
0.526252	-0.0028132
0.526496	0.00211026
0.526741	-0.00306556
0.526985	-0.0129996
0.52723	-0.0129269
0.527475	-0.00265946
0.527719	0.00354791
0.527964	-0.000150673
0.528208	-0.00460079
0.528453	-0.00364007
0.528698	-0.00267001
0.528942	-0.00470054
0.529187	-0.00339166
0.529431	0.00261753
0.529676	0.00272641
0.529921	-0.0084686
0.530165	-0.0191547
0.53041	-0.0162376
0.530654	-0.00325115
0.530899	0.00778446
0.531144	0.0123675
0.531388	0.0111601
0.531633	0.00260071
0.531877	-0.0100596
0.532122	-0.0149843
0.532367	-0.00828668
0.532611	-0.00370136
0.532856	-0.0111888
0.5331	-0.017637
0.533345	-0.00716233
0.53359	0.0103216
0.533834	0.0132663
0.534079	0.003555
0.534323	0.00213446
0.534568	0.012839
0.534813	0.0170797
0.535057	0.0066329
0.535302	-0.00349606
0.535546	-0.00127044
0.535791	0.00522556
0.536036	0.00496203
0.53628	-0.000189742
0.536525	-0.00469868
0.536769	-0.008284
0.537014	-0.00896759
0.537259	-0.0026234
0.537503	0.00508457
0.537748	0.00203333
0.537992	-0.0102127
0.538237	-0.0157818
0.538482	-0.00845455
0.538726	0.000849717
0.538971	0.00470461
0.539215	0.00844846
0.53946	0.0135836
0.539705	0.01198
0.539949	0.00380275
0.540194	0.00139143
0.540438	0.00738132
0.540683	0.00901995
0.540928	0.00254942
0.541172	0.00186035
0.541417	0.0125601
0.541661	0.0189934
0.541906	0.00982556
0.542151	-0.0033225
0.542395	-0.0060547
0.54264	-0.00186556
0.542884	-0.000303043
0.543129	-0.00177922
0.543374	-0.00461179
0.543618	-0.00955722
0.543863	-0.0102612
0.544107	-0.000302889
0.544352	0.00606795
0.544597	-0.0111619
0.544841	-0.0366201
0.545086	-0.0306546
0.54533	0.0063786
0.545575	0.0246134
0.54582	0.00137668
0.546064	-0.0196036
0.546309	1.49475e-05
0.546553	0.0280293
0.546798	0.0163827
0.547043	-0.0169707
0.547287	-0.0191485
0.547532	0.0102259
0.547776	0.0248394
0.548021	0.0114211
0.548266	0.00205679
0.54851	0.0100347
0.548755	0.0122185
0.548999	0.0005888
0.549244	-0.0021606
0.549489	0.0109511
0.549733	0.0168398
0.549978	0.00696726
0.550222	0.00297606
0.550467	0.0136261
