0.500014 -0.0102189
0.500259 -0.0159722
0.500503 -0.0125717
0.500748 -0.00269974
0.500992 -0.000583512
0.501237 -0.00879144
0.501482 -0.0131819
0.501726 -0.00542294
0.501971 0.00462613
0.502215 0.00542248
0.50246 -0.000691379
0.502705 -0.00562883
0.502949 -0.00769229
0.503194 -0.0083001
0.503438 -0.00647812
0.503683 -0.00309962
0.503928 -0.00205631
0.504172 -0.00293908
0.504417 -0.00168341
0.504661 -0.000637637
0.504906 -0.00613233
0.505151 -0.0139193
0.505395 -0.0118866
0.50564 -0.00120389
0.505884 0.00199013
0.506129 -0.0076339
0.506374 -0.0149677
0.506618 -0.00973397
0.506863 -0.00304152
0.507107 -0.00636545
0.507352 -0.0118485
0.507597 -0.00924844
0.507841 -0.00611691
0.508086 -0.0123597
0.50833 -0.0186727
0.508575 -0.0114318
0.50882 0.00179852
0.509064 0.00378119
0.509309 -0.00350887
0.509553 -0.0045188
0.509798 0.000912907
0.510043 -0.00162206
0.510287 -0.0129016
0.510532 -0.0166095
0.510776 -0.00669602
0.511021 0.00324369
0.511266 0.00286319
0.51151 -0.00173861
0.511755 -0.00364264
0.511999 -0.00618618
0.512244 -0.0110136
0.512489 -0.0111551
0.512733 -0.00486119
0.512978 -0.00231722
0.513222 -0.00889291
0.513467 -0.0139585
0.513712 -0.00699448
0.513956 0.00511578
0.514201 0.00807126
0.514445 0.000344382
0.51469 -0.00725076
0.514935 -0.00778935
0.515179 -0.00468287
0.515424 -0.00389124
0.515668 -0.00667956
0.515913 -0.00979938
0.516158 -0.00933696
0.516402 -0.00506065
0.516647 -0.00144838
0.516891 -0.00189006
0.517136 -0.00329941
0.517381 -0.00162748
0.517625 -0.000360812
0.51787 -0.00495742
0.518114 -0.0102851
0.518359 -0.00544531
0.518604 0.00742749
0.518848 0.0125951
0.519093 0.00393112
0.519337 -0.00472327
0.519582 -0.00074353
0.519827 0.00808222
0.520071 0.00704137
0.520316 -0.00295759
0.52056 -0.0101002
0.520805 -0.0116256
0.52105 -0.0137239
0.521294 -0.0156258
0.521539 -0.0102243
0.521783 -0.000590938
0.522028 6.49831e-06
0.522273 -0.0114573
0.522517 -0.0210088
0.522762 -0.0178341
0.523007 -0.00956357
0.523251 -0.00866644
0.523496 -0.0128509
0.52374 -0.0104462
0.523985 -0.000243335
0.52423 0.00635034
0.524474 0.00270301
0.524719 -0.00430169
0.524963 -0.0061106
0.525208 -0.00453692
0.525453 -0.00614063
0.525697 -0.0102226
0.525942 -0.0101175
0.526186 -0.0046682
0.526431 -0.000833535
0.526676 -0.00331201
0.52692 -0.00770503
0.527165 -0.00765525
0.527409 -0.00424214
0.527654 -0.00299616
0.527899 -0.00418574
0.528143 -0.00251741
0.528388 0.00335725
0.528632 0.00724454
0.528877 0.00390886
0.529122 -0.00341628
0.529366 -0.0077899
0.529611 -0.00775948
0.529855 -0.00732391
0.5301 -0.00822432
0.530345 -0.0073164
0.530589 -0.00269644
0.530834 0.00157858
0.531078 0.000152388
0.531323 -0.00558112
0.531568 -0.0078245
0.531812 -0.00240112
0.532057 0.00403027
0.532301 0.000755407
0.532546 -0.0125843
0.532791 -0.0228766
0.533035 -0.0184169
0.53328 -0.00392625
0.533524 0.00484891
0.533769 0.000596398
0.534014 -0.0081323
0.534258 -0.0105298
0.534503 -0.00753725
0.534747 -0.00714458
0.534992 -0.0108739
0.535237 -0.0126311
0.535481 -0.00963635
0.535726 -0.00679421
0.53597 -0.00828751
0.536215 -0.0109061
0.53646 -0.00958799
0.536704 -0.00564481
0.536949 -0.00452285
0.537193 -0.00702259
0.537438 -0.00794569
0.537683 -0.00432121
0.537927 -0.000412039
0.538172 -0.00144656
0.538416 -0.00531347
0.538661 -0.00549331
0.538906 -0.00173913
0.53915 -0.00172043
0.539395 -0.009018
0.539639 -0.0150251
0.539884 -0.00943282
0.540129 0.00388223
0.540373 0.0100237
0.540618 0.00302697
0.540862 -0.00615821
0.541107 -0.00597715
0.541352 -0.000660917
0.541596 -0.00247575
0.541841 -0.0124952
0.542085 -0.0188183
0.54233 -0.0132065
0.542575 -0.000875197
0.542819 0.00789941
0.543064 0.00922351
0.543308 0.00623613
0.543553 0.00360527
0.543798 0.00395418
0.544042 0.00604023
0.544287 0.00507218
0.544531 -0.00158927
0.544776 -0.00899846
0.545021 -0.00990964
0.545265 -0.00540766
0.54551 -0.0035911
0.545754 -0.00672891
0.545999 -0.00783514
0.546244 -0.00295918
0.546488 0.00177366
0.546733 0.000516756
0.546977 -0.0029777
0.547222 -0.00327394
0.547467 -0.00309849
0.547711 -0.0067378
0.547956 -0.00983023
0.5482 -0.00597242
0.548445 0.000716782
0.54869 0.000494161
0.548934 -0.006684
0.549179 -0.0113484
0.549423 -0.00929458
0.549668 -0.0059206
0.549913 -0.00537229
0.550157 -0.00513394
0.550402 -0.00300498
0.550646 -0.000783682
0.550891 0.000751953
0.551136 0.00278425
0.55138 0.00335605
0.551625 -0.000717124
0.551869 -0.00635629
0.552114 -0.00751437
0.552359 -0.00626192
0.552603 -0.0101568
0.552848 -0.0173791
0.553092 -0.0165576
0.553337 -0.00495415
0.553582 0.00534888
0.553826 0.0049733
0.554071 -0.000660507
0.554315 -0.00355926
0.55456 -0.00602968
0.554805 -0.0123574
0.555049 -0.0176399
0.555294 -0.0155451
0.555538 -0.00980286
0.555783 -0.00784596
0.556028 -0.00901653
0.556272 -0.00833742
0.556517 -0.00621125
0.556761 -0.00549574
0.557006 -0.00455615
0.557251 -0.00172068
0.557495 -0.000555471
0.55774 -0.00245213
