-2.01478 -17.80756
-2.01453 -14.28155
-2.01429 -3.03857
-2.01404 0.15758
-2.01380 -8.93678
-2.01356 -18.82260
-2.01331 -16.37125
-2.01307 -3.82446
-2.01282 3.02892
-2.01258 -2.24001
-2.01233 -5.35137
-2.01209 4.63437
-2.01184 11.84909
-2.01160 -3.18897
-2.01135 -25.31848
-2.01111 -21.17379
-2.01087 6.75062
-2.01062 18.53302
-2.01038 -2.33439
-2.01013 -23.15400
-2.00989 -13.93649
-2.00964 8.90565
-2.00940 14.54057
-2.00915 4.25641
-2.00891 -2.28982
-2.00866 -4.01413
-2.00842 -10.53425
-2.00817 -14.02757
-2.00793 -0.35083
-2.00769 21.21574
-2.00744 27.01491
-2.00720 12.51318
-2.00695 -5.47991
-2.00671 -14.94789
-2.00646 -17.70936
-2.00622 -17.68870
-2.00597 -17.26705
-2.00573 -20.03692
-2.00548 -23.38847
-2.00524 -16.60073
-2.00499 0.76215
-2.00475 10.22620
-2.00451 -0.52926
-2.00426 -16.38748
-2.00402 -16.19720
-2.00377 -3.81504
-2.00353 1.72381
-2.00328 -2.74304
-2.00304 -4.02813
-2.00279 2.78868
-2.00255 8.20311
-2.00230 3.98554
-2.00206 -8.34906
-2.00181 -20.39306
-2.00157 -19.69774
-2.00133 -0.30931
-2.00108 21.11035
-2.00084 16.68055
-2.00059 -12.75436
-2.00035 -29.86701
-2.00010 -11.63935
-1.99986 14.55496
-1.99961 11.70266
-1.99937 -11.02840
-1.99912 -17.22678
-1.99888 -2.71181
-1.99863 3.98001
-1.99839 -5.56803
-1.99815 -8.12155
-1.99790 5.89998
-1.99766 14.10417
-1.99741 1.07782
-1.99717 -16.36296
-1.99692 -18.63148
-1.99668 -12.43912
-1.99643 -13.25445
-1.99619 -18.85002
-1.99594 -18.12749
-1.99570 -11.89496
-1.99546 -9.10029
-1.99521 -11.93495
-1.99497 -16.48356
-1.99472 -20.39841
-1.99448 -21.90111
-1.99423 -19.26764
-1.99399 -16.35400
-1.99374 -18.96660
-1.99350 -22.58253
-1.99325 -16.33388
-1.99301 -2.83999
-1.99276 1.40078
-1.99252 -8.48730
-1.99228 -16.42609
-1.99203 -10.55928
-1.99179 -1.38769
-1.99154 -2.84828
-1.99130 -10.35315
-1.99105 -11.94322
-1.99081 -8.18506
-1.99056 -5.50761
-1.99032 -1.67649
-1.99007 5.57914
-1.98983 7.07338
-1.98958 -1.96244
-1.98934 -6.01416
-1.98910 7.86793
-1.98885 21.07876
-1.98861 5.72977
-1.98836 -28.64717
-1.98812 -43.13907
-1.98787 -26.77171
-1.98763 -11.05037
-1.98738 -16.39370
-1.98714 -19.81476
-1.98689 1.66208
-1.98665 26.80166
-1.98640 21.89591
-1.98616 -4.81774
-1.98592 -17.24733
-1.98567 -7.80390
-1.98543 -1.77083
-1.98518 -9.68343
-1.98494 -13.34252
-1.98469 -3.64219
